word,pos_symbol,pos_word,meaning
kíput,v,verb,"to shut, to close."
kiráb,v,verb,"to flash, to spark."
kisáp,v,verb,"to blink, to twinkle, to open and shut the eyes rapidly."
kískis,v,verb,"to scrape with a sharp instrument, to rub with something sharp."
kitá,pr,pronoun,we (inclusive first person plural nominal pronoun).
kíta’,v,verb,to see each other.
kitíd,adj,adjective,"slim, narrow."
kí’um,v,verb,to close lips together.
kláse,n,noun,class.
klásiko,adj,adjective,classic.
kliniká,n,noun,clinic.
kóbra,v,verb,to collect money.
kóbra,n,noun,collector.
kobrekáma,n,noun,bedspread.
kodák,n,noun,"camera, picture."
kolékta,n,noun,money collection in church.
kolékta,v,verb,"to collect, to gather together."
koléhiyo,n,noun,"college, especially a religious-order-managed school."
kolerá,n,noun,"cholera, dysentery."
kolíntas,n,noun,necklace.
kolór,n,noun,color.
komersyánte,n,noun,small-time businessman who peddles his wares moving from one town to another during market days.
komidór,n,noun,diningroom.
kompányar,v,verb,"to accompany with a piano, to join in."
kondisyón,n,noun,"condition, mood, good physical condition."
koného,n,noun,"rabbit, hare."
konsehál,n,noun,"municipal councilman, councilman."
konsého,n,noun,"municipal council, body of elected councilmen."
konsyérto,n,noun,orchestra concert.
kóntra,n,noun,"opponent, enemy."
kóntra,v,verb,"to oppose, to resist, to counteract."
kontráto,n,noun,"agreement, legal contract."
kongkréta,n,noun,"concrete, cement."
kongresísta,n,noun,"congressman, representative to congress."
kongréso,n,noun,"congress, legislature."
kópya,n,noun,"copy, duplicate."
kópya,v,verb,"to copy, to duplicate."
kordéro,n,noun,lamb.
koréo,n,noun,"mail, post office."
kóro,n,noun,"choir, chorus, place where the choir stays in church."
koróna,n,noun,crown.
korpínyo,n,noun,corset.
kórte,n,noun,"shape, design, judicial court."
kortesíya,n,noun,"courtesy, politeness."
kortína,n,noun,"curtain, drape."
koryénte,n,noun,"electric wire, electric current."
koryénte,v,verb,to get electrocuted.
kostúra,v,verb,to sew a dress.
kostúra,n,noun,dressmaker.
kótse,n,noun,"car, automobile."
krayóla,n,noun,crayon.
kriminál,n,noun,"criminal, convict."
kristál,n,noun,"crystal, glass."
krísto,n,noun,jesus christ.
kristyáno,n,noun,christian.
ku,pr,pronoun,"i, me."
kúbay,v,verb,"to line up, to fall in line."
kubús,adj,adjective,"poor, destitute."
kukú,n,noun,finger or toe nail.
kú’ku’,v,verb,to stoop.
kudál,n,noun,"fence, enclosure."
kúdkud,v,verb,to grate with a grater.
kudkurán,n,noun,"grater, native grater of jagged iron spoon-like shape nailed to a wooden seat."
kúdlit,n,noun,"line, mark."
kúdlit,v,verb,"to line, to mark, to draw with a pencil."
kugá’,v,verb,"to throttle, to strangle, to choke."
kúgmat,n,noun,"terror, dread."
kúgmat,v,verb,"to be terrified, to be frightened, to be scared."
kúgus,v,verb,"to bear, to hug, to cradle like a baby, to carry a baby in the arms."
kúha’,v,verb,"to take, to get, to take away, to procure."
kúhit,v,verb,"to touch slightly to draw attention, to nudge."
kulá,n,noun,"glue, paste."
kulákig,adj,adjective,"sickly, emaciated."
kulámug,n,noun,dried mucus in the nose.
kúlang,adj,adjective,"lacking, incomplete, inadequate, short of."
kúlang,v,verb,"to fall short of, to be inadequate."
kúlba’,n,noun,"anxiety, nervousness."
kúlba’,v,verb,"to be nervous, to be afraid."
kúli’,adj,adjective,"slow, weak."
kulíhut,adv,adverb,"last, hindmost."
kulú,n,noun,breadfruit.
kulúb,adj,adjective,"inverted, upset, turned over."
kulúb,v,verb,"to invert, to turn over a deep container so that the bottom is up."
kúlun,n,noun,clay cooking pot.
kulúng,v,verb,"to cage, to imprison."
kulyápis,adj,adjective,emaciated.
kumalágku’,n,noun,"thumb, big toe."
kumbúya,n,noun,partner.
kumbuyahán,n,noun,"company, partnership."
kumpaníya,n,noun,"company, business enterprise."
kumpáre,n,noun,"comrade, relationship between the godfather and parents of the godchild."
kumpisár,n,noun,confession.
kumpisár,v,verb,"to confess, to tell the truth."
kúmud,v,verb,"to grumble, to murmur, to sulk."
kún,con,conjunction,"if, possibly if, provided that."
kúndi’,con,conjunction,"although, but, well, therefore, might as well."
kundíman,n,noun,"filipino song which depicts mood changes of the people, usually written in the native languages and composed by filipinos."
kuntáni’,pt,particle,"maybe, if possible, i hope."
kunú,pt,particle,"according to, he or she said."
kunúl,adj,adjective,"interrupted, shrank, dry (like a river)."
kunúl,v,verb,"to cease, to stop flowing, to run dry as a river."
kunúp,n,noun,"cloak, coat, overcoat."
kunút,adj,adjective,wrinkled.
kunút,v,verb,"to wrinkle, to crumple."
kúnyag,n,noun,"chill, cold chill."
kúnyag,v,verb,"to shake with chills, to shiver."
kúpkup,n,noun,"embrace, hug."
kúpkup,v,verb,"to embrace, to hug."
kupú’,v,verb,"to hang onto tightly, to embrace tightly, to cling to, to stick to like a lizard."
kúra,n,noun,"pastor of a parish, minister in charge of a certain area."
kúrba,n,noun,curve.
kúrba,v,verb,"to twist, to bend, to turn, to curve."
kurbáda,n,noun,"street corner, street curve."
kurbáta,n,noun,necktie.
kúri’,adj,adjective,"slow, weak."
kúri’,v,verb,"to be slow, to have difficulty."
kuribúng,v,verb,to isolate in a quiet room.
kurinút,adj,adjective,"creased, wrinkled."
kurinút,n,noun,"crease, fold, wrinkle."
kurinút,v,verb,"to fold, to crease, to wrinkle."
kuríng,n,noun,cat.
kurisúng,n,noun,frown.
kurisúng,v,verb,to frown.
kúrit,n,noun,"line, mark, pencil mark."
kúrit,v,verb,"to make a line, to draw on paper with a pencil, to mark with a pencil."
kúrug,v,verb,"to shiver, to tremble, to shake."
kusámkusám,v,verb,"to taste, to partake of a little food."
kúskus,v,verb,to scrape with a sharp instrument or with a scraper.
kúsi’,n,noun,"pinch, small piece."
kúsi’,v,verb,"to press or nip with fingernails, to pinch."
kusína,n,noun,kitchen.
kusinéro,n,noun,cook.
kusípad,v,verb,"to thumb through, to pick with the fingers like corn from the cob."
kusúg,adj,adjective,"strong, energetic, healthy."
kusúg,n,noun,"energy, strength."
kusúg,v,verb,"to become strong, to be energetic."
kúta’,n,noun,"prison, fort."
kutáwkutáw,v,verb,"to dilute, to mix with water."
kútkut,n,noun,hole in the ground.
kútkut,v,verb,"to excavate, to dig, to scoop out dirt from the ground so as to make a hole."
kutíng,n,noun,kitten.
kutíngkúting,v,verb,"to pluck or strum a guitar, to pluck a string instrument."
kútis,n,noun,"skin complexion, facial complexion."
kutsára,n,noun,tablespoon.
kutsaríta,n,noun,teaspoon.
kutséro,n,noun,"coachman, rig driver, man who drives a kalésa."
kutsílyo,n,noun,knife.
kútsukútsu,n,noun,"rumor, hearsay."
kútsukútsu,v,verb,"to chitchat, to gossip, to be rumored."
kutsún,n,noun,"cushion, bed mattress."
kútub,adv,adverb,until.
kutúl,v,verb,"to pick, to pluck from a plant, to gather flowers."
kútut,v,verb,to sting as a bee or a wasp.
kú’ub,v,verb,"to bow, to bend the head as if in hiding."
kú’ut,v,verb,"to feel for, to fish out with the hand, to put one’s hand or arm in a hole."
kuyámpad,v,verb,"to run, to scamper off."
kúymi,n,noun,cashier.
kwadérno,n,noun,notebook.
kwádra,n,noun,stable.
kwádro,n,noun,"frame, picture frame."
kwáku,n,noun,"pipe, tobacco pipe."
kwán,pt,particle,whatchamacallit.
kwarénta,num,numeral,forty.
kwárta,n,noun,"money, cold cash."
kwártakwárta,n,noun,play money.
kwárto,n,noun,"room, enclosed area, bedroom."
kwátro,num,numeral,four.
kwéba,n,noun,cave.
kwélyo,n,noun,"collar, back of the neck."
kwénta,n,noun,"account, balance account."
kwénta,v,verb,"to account, to solve, to balance."
kwérdas,n,noun,string for a string instrument.
kwítis,n,noun,fireworks.
kwítis,d,deictic,nan
dá’an,adj,adjective,"old, used, worn out."
dá’an,pt,particle,"beforehand, first of all, right away."
pagkúha’,na,noun formative,dá’an sang pápel.
dabádabá,n,noun,"blaze, flame."
dabádabá,v,verb,"to flare up, to blaze, to be on fire."
dábdab,n,noun,"flare, flame, blaze."
dábdab,v,verb,"to flare up, to blaze, to be on fire."
dábuk,v,verb,"to kindle a fire, to build a fire, to ignite."
dabúdabú,n,noun,"shower, drizzle."
dakbánwa,n,noun,city.
dakú’,adj,adjective,"big, bulky, huge, great."
dakú’,v,verb,"to become big, to make big."
dakúp,v,verb,"to catch, to trap, to snare, to capture, to arrest."
dagámi,n,noun,"hay, straw."
dágat,n,noun,"sea, ocean."
dágat,d,deictic,nan
dagát,n,noun,"seasickness, nausea."
dagát,v,verb,"to be seasick, to be nauseated."
dagáya’,adj,adjective,"many, plentiful, teeming, swarming."
dágdag,n,noun,"addition, native term for extra pieces given of items purchased."
dágdag,v,verb,"to let fall, to drop, to add something extra to a purchase."
dagpi’,n,noun,"rap, tap, pat."
dagpi’,v,verb,"to rap, to tap, to pat."
dagsa’,v,verb,"to transfer, to be washed ashore, to flow with the current."
dágta’,n,noun,"sap, stain, sticky sap of plants, mark."
dágta’,v,verb,"to stain, to blot, to mar."
dagum,n,noun,"sewing needle, injection needle."
dagusu’,v,verb,"to swarm, to move in a crowd."
dagu’ub,n,noun,thunder.
dagu’ub,v,verb,to thunder.
dágway,n,noun,"facial expression, shape, posture."
dahú’,v,verb,"to receive, to accept, to take form."
dahúm,n,noun,"expectations, anticipation."
dahúm,v,verb,walá’ akú nagdahúm nga ma’abút ka.
dáhun,n,noun,leaf.
da’ígun,n,noun,christmas carol.
da’ígun,v,verb,to sing christmas carols.
dalá,v,verb,"to bring, to carry, to transmit."
dalá,n,noun,"packages, things being carried, load."
dalág,adj,adjective,yellow.
dalága,n,noun,"unmarried girl, between the age of about fifteen to thirty."
dalágan,v,verb,"to run, to dash, to dart, to scamper."
dalagíta,n,noun,young girl between the age of ten years old to about fifteen years old.
dalámhak,adj,adjective,"wayward, disobedient, untoward."
dálan,n,noun,"street, road, path, cleared path."
dalándan,v,verb,"to descend quickly, to hurry down the stairs, to slide down the bannister."
dalándan,d,deictic,nan
dálangdálang,v,verb,"to lose oneself, to lose one’s way."
daláwat,v,verb,"to buy cereal, especially rice or corn."
dáldal,v,verb,"to backbite, to spread false malicious talk, to talk against."
dalí’,adv,adverb,"immediately, hurriedly, quickly."
dalí’,adj,adjective,"quick, immediate."
dalí’,v,verb,"to be quick, to hurry, to hasten."
dalísay,adj,adjective,"pure, immaculate, untainted."
dalú’,v,verb,"to caress, to fondle."
dalúk,adj,adjective,"selfish, greedy, glutton."
dalúdo,v,verb,"to swell, to rise, to become flooded."
dálum,adj,adjective,deep.
dálum,v,verb,"to deepen, to become deep."
dalúndun,v,verb,"to carry, to push along, to use water or slimy substance to push an object or food down the throat."
damán,n,noun,nightmare.
damán,v,verb,to have a nightmare.
damáng,n,noun,spider.
dámgu,n,noun,dream.
dámgu,v,verb,"to dream, to have a dream."
dámhag,v,verb,"to fall headlong, to fall on one’s face."
dámpig,v,verb,"to help, to aid, to side with."
dámu’,adj,adjective,"many, plenty."
dámu’,v,verb,"to be many, to augment in number, to increase."
damúg,n,noun,"of pigs, food."
damuhál,adj,adjective,"rude, unrefined in social manners."
dámul,adj,adjective,"thick, dense, bulky."
dánlug,v,verb,"to slide, to slip."
dángat,v,verb,"to reach, to acquire, to get at, to secure, to take hold of."
dángat,d,deictic,nan
dangúp,v,verb,"to take refuge, to cover, to shelter, to appeal."
dapádapá,n,noun,sole of the feet.
dápat,v,verb,"to be necessary, to be fit, to apply, to use."
dápaw,n,noun,chicken flea.
dapáy,n,noun,hawk.
dapít,adj,adjective,near.
dáplus,v,verb,"to slide off, to stray."
dápu’,v,verb,"to alight, to attack, to gather around as of birds."
dapúg,n,noun,"stove, fireplace, fire pit."
dáp’ung,n,noun,bonfire.
dáp’ung,v,verb,"to build a bonfire, to put on fire."
dápyus,v,verb,"to slide, to stray."
dásig,adv,adverb,"quickly, faster."
dásig,adj,adjective,"fast, quick."
dásig,v,verb,"to do something with speed and promptness, to hasten."
dás’il,v,verb,"to injure, to lacerate, to throw against."
dasúk,v,verb,"to fill, to crowd."
dasú’dasú’,adj,adjective,"impulsive, temperamental, risky."
dasú’dasú’,v,verb,"to risk, to rush into without thought of consequences."
dasún,adv,adverb,next.
dasún,adj,adjective,"later, next, to come after."
da’úg,n,noun,"gain, winnings."
da’úg,v,verb,"to win, to be superior, to overcome, to overthrow."
dá’ut,v,verb,"to injure, to hurt, to harm, to damage."
dáya’,n,noun,"deceit, trick, dishonesty."
dáya’,adj,adjective,"cheat, dishonest."
dáya’,v,verb,"to trick, to cheat, to deceive."
dayán,v,verb,"to walk or stroll about, to promenade."
dayán,d,deictic,nan
dáyaw,v,verb,"to praise, to commend, to appreciate, to extol."
dayáw,adj,adjective,"capricious, vain."
dáyun,v,verb,"to continue, to come in, to spend some time on."
de,pt,particle,"of, with."
debóto,adj,adjective,"devout, fervent."
dekolór,adj,adjective,"multi-colored, colored."
dekorá,v,verb,"to decorate, to put on ornaments."
de’ílo,n,noun,"linen cloth, white linen pair of pants."
delárgo,n,noun,long pants for men.
demokrásya,n,noun,democracy.
demónyo,n,noun,"devil, satan."
dentísta,n,noun,dentist.
desgrásya,n,noun,"disaster, accident, disgrace."
desgrásya,v,verb,"to have an accident, to have an unfortunate experience."
desisyón,n,noun,decision.
desisyón,v,verb,"to make a decision, to decide."
destíno,n,noun,"destination, assignment for place of work."
desyémbre,n,noun,december.
dí,d,deictic,short form of dirí.
debúhu,n,noun,"design, embroidery."
diksyonáryo,n,noun,dictionary.
díkta,v,verb,"to dictate, nagdíkta ang ma’éstra sa kláse."
didál,n,noun,thimble.
dídtu,d,deictic,over there.
di’ín,adv,adverb,where.
díla’,n,noun,tongue.
dilántu,v,verb,"to expand in business, to improve in the family standard of living, to progress."
dílap,v,verb,"to lick, to lap, to drawl the tongue like a dog."
díli’,v,verb,"to forbid, to prohibit."
díli’,d,deictic,nan
dimát,v,verb,"to attract, to draw attention to, to allure."
díngding,n,noun,wall of a building.
dingút,adj,adjective,"stingy, miserly, selfish."
dirá’,d,deictic,"there (near the listener, but far from the speaker)."
direktór,n,noun,director.
diri,d,deictic,here.
diskúrso,n,noun,"speech, talk."
diskúrso,v,verb,"to give a speech, to talk formally."
disgústo,v,verb,"to be disgusted, to have a misunderstanding, to bear ill-feelings."
disimulár,v,verb,"to overlook, to let pass, to make unnoticeable, to cover up."
disiplína,n,noun,discipline.
disprás,n,noun,masquerade.
dís’ug,v,verb,"to push, to jostle, to shove."
diwál,adj,adjective,lapping tongue.
diwál,v,verb,"to let the tongue hang out like a dog, to stick the tongue out."
diwáta’,n,noun,"idol, fairy."
díyas,n,noun,birthday.
dóble,adj,adjective,"double, twin."
doktór,n,noun,doctor.
dódong,n,noun,young boy from about age one to fifteen.
domínggo,n,noun,sunday.
-dor,na,noun formative,noun formative affix.
dormitóryo,n,noun,dormitory.
dós,num,numeral,two.
dóse,num,numeral,twelve.
doséna,n,noun,dozen.
du’ág,n,noun,"color, hue."
dú’aw,v,verb,"to drop in, to look in, to visit."
duká’,v,verb,to nod with drowsiness.
dúkduk,v,verb,"to pound, to grind."
dukú’,v,verb,"to bow, to stoop down."
dukuménto,n,noun,document.
dukút,v,verb,"to stick to, to paste on."
dúda,n,noun,"doubt, suspicion."
dúda,d,deictic,nan
dúda,v,verb,"to doubt, to distrust, to suspect."
dúga’,n,noun,"sap, juice."
dúgang,n,noun,addition.
dúgang,v,verb,"to increase, to add, to augment."
dúgay,adv,adverb,"of time, long."
dúgay,v,verb,"to tarry, to take a long time."
dugáydugáy,adv,adverb,"in a little while, frequently."
dúgkal,v,verb,"to thrust, to stick, to stab."
dúghan,n,noun,"bosom, chest."
dúgmuk,v,verb,"to crush, to break by pressure."
dugú’,n,noun,blood.
dugú’,v,verb,to bleed.
dúguk,v,verb,"to join, to take part in."
dugús,n,noun,honey.
dúgwak,n,noun,swan.
dúhadúha,v,verb,"to doubt, to hesitate, to waver."
duhá,num,numeral,two.
dúhul,v,verb,"to give personally, to hand."
dúla’,v,verb,"to lose, to miss, to mislay."
dúlang,n,noun,"mine, mineral mine."
dúlhug,v,verb,"to descend down a slope, to slide down an inclined plane or a slope."
dúlingdúling,v,verb,"to walk unsteadily, to stagger, to take irregular steps."
dúlug,v,verb,"to halt, to stop, to stand."
dulúm,adj,adjective,"dark, dim."
dulúm,v,verb,"to darken, to get dusky, to become gloomy."
dulúnan,n,noun,"boundary, border, confine, demarcation."
dúlung,v,verb,"to approach, to come near, to draw near, to go in the direction of."
dúl’ung,v,verb,"to transport, to bring, to deliver, to conduct."
dulúnggan,n,noun,ear.
dulúnggan,d,deictic,nan
dúlut,n,noun,"offering, gift."
dúlut,v,verb,"to make a gift, to make an offering."
dúlsi,n,noun,"candy, pastry."
dumála,v,verb,"to manage, to lead, to conduct, to direct, to govern, to supervise."
dúmdum,v,verb,"to think, to recollect, to remember, to bear in mind, to recall."
dumíli’,v,verb,"to interdict, to ban, to forbid, to prohibit."
dúmug,v,verb,"to scuffle, to wrestle, to struggle."
dumulú’ung,n,noun,"alien, stranger, foreigner."
dumút,v,verb,"to abominate, to detest, to begrudge."
dunút,adj,adjective,"rotten, spoiled."
dunút,v,verb,"to be rotten, to crush."
dúngan,adv,adverb,"together, simultaneously."
dúngan,v,verb,"to be or do together, to be simultaneous."
dúngka’,v,verb,"to land, to arrive as a boat, to dock in port."
dúnglay,v,verb,to incline to the side.
dungúk,v,verb,"to look down, to incline one’s head forward, to bend the head."
dungúg,n,noun,"honor, fame, reputation."
dúpla’,v,verb,"to spit on, to spit."
dúsdus,v,verb,"to push, to shove, to mix."
dúsmu’,v,verb,to stumble.
dusú’,v,verb,"to push against, to shove, to thrust."
dúta’,n,noun,"land, soil, earth."
dú’ug,n,noun,"location, site, place."
dú’ul,n,noun,cork.
dúyan,n,noun,"swing, cradle, crib, hammock."
dúyan,v,verb,"to rock a cradle, to swing."
dúyu,adj,adjective,"dejected, sad."
dwénde,n,noun,"dwarf, elf, leprechaun."
dwénde,d,deictic,nan
dyés,num,numeral,ten.
dyíp,n,noun,"jeepney, renovated war surplus jeeps used as public transportation."
dyús,n,noun,"god, the almighty."
dyútay,adj,adjective,"tiny, small, little."
ebanghélyo,n,noun,"gospel, epistle."
eklípsi,n,noun,eclipse.
eksámin,n,noun,"examination, test."
eksámin,v,verb,to give or take an examination.
edád,n,noun,age.
eh,pt,particle,"filler which can mean, oh…, no…."
eleksyón,n,noun,election.
eleksyón,v,verb,to hold an election.
elementárya,n,noun,elementary.
embahadór,n,noun,ambassador.
embalsamár,v,verb,to embalm.
empanáda,n,noun,native pie of meat baked with pastry crust.
empleyádo,n,noun,employee.
empýene,n,noun,ringworm.
enéro,n,noun,january.
enhenyéro,n,noun,engineer.
ensaláda,n,noun,salad.
entabládo,n,noun,"platform, stage."
éntra,v,verb,"to go in, to enter, to share in, to interfere, to participate."
entyénde,v,verb,"to understand, to grasp, to comprehend, to realize."
englatéra,n,noun,england.
epektíbo,adj,adjective,effective.
-ero,na,noun formative,noun formative affix designating type of work done.
eropláno,n,noun,airplane.
eskándalo,n,noun,scandal.
eskándalo,adj,adjective,"rude, scandalous, lack in social refinement."
eskándalo,v,verb,to create a scandal.
eskiníta,n,noun,"aisle, alleyway."
eskóba,n,noun,"of shoes, brush."
eskultór,n,noun,sculptor.
eskwéla,n,noun,"student, pupil."
eskwelahán,n,noun,"school house, school."
eséna,n,noun,"screen, movie screen."
espáda,n,noun,"sword, spade."
espánya,n,noun,spain.
espanyól,n,noun,"spanish, spaniard."
espíritu,n,noun,"soul, spirit, ghost."
espíya,n,noun,"agent, spy."
espíya,v,verb,to spy.
espóngha,n,noun,"powder puff, sponge."
estádo,n,noun,"state, province."
estádos,n,noun,united states.
estánte,n,noun,"shelf, bookcase."
estár,v,verb,"to inhabit, to stay, to live, to reside."
estasyón,n,noun,station.
estátwa,n,noun,statue.
estranghéro,n,noun,"foreigner, stranger."
estudyánte,n,noun,"learner, student."
fálda,n,noun,ladies skirt.
famílya,n,noun,"family, home."
febréro,n,noun,february.
floréra,n,noun,flower vase.
fránsya,n,noun,france.
gábi,n,noun,taro.
gáb’i,n,noun,"night, evening."
gabinéte,n,noun,"cabinet, an advisory body to the president of the country."
gabúk,adj,adjective,"rotten, decayed."
gabúk,v,verb,"to be rotten, to decay."
gábut,v,verb,"to pull out, to weed, to extract, to uproot."
gáhit,v,verb,to clear the way by cutting off grass.
gáhud,adj,adjective,"noisy, bothersome."
gáhud,n,noun,"noise, clatter."
gáhud,v,verb,"to be noisy, to make noise."
gahúm,n,noun,"power, authority, precedence."
gá’id,v,verb,"to bind, to secure, to tie to, to hitch on to."
gálab,v,verb,"to cut with a sickle, to gather rice grains with a sickle."
galánte,adj,adjective,"gallant, chivalrous, extravagant."
galapún,n,noun,bottle.
galatúng,n,noun,"firewood, chopped wood used for firewood."
galí’,pt,particle,"really, is that so, indeed, oh."
gáling,v,verb,"to mill, to grind."
galingán,n,noun,"grinder, mill."
galón,n,noun,gallon.
gál’um,n,noun,"rain cloud, gray cloud."
gál’um,adj,adjective,cloudy.
gál’um,v,verb,to become cloudy.
galyétas,n,noun,"crackers, cookie."
gamáy,adj,adjective,"small, little."
gámhun,n,noun,fog.
gámhun,adj,adjective,foggy.
gámit,v,verb,"to use, to devise."
gamósa,adj,adjective,velvety.
gamú,n,noun,"disturbance, conflict, confusion."
gamú,v,verb,"to cause a disturbance, to throw into confusion, to take away peace."
gamút,n,noun,root.
gána,n,noun,appetite.
gána,v,verb,to have appetite for.
ganánsya,n,noun,"winnings, gain."
gáni’,con,conjunction,"in fact, as a matter of fact."
gánit,v,verb,"to pinch, to twist, to pull one’s hair."
gántang,n,noun,ganta.
gantángan,n,noun,wooden measuring box with a volume content of approximately one ganta or three liters.
gánsa,n,noun,goose.
gansál,adj,adjective,"loud, deafening."
gansál,n,noun,"noise, racket."
gansál,v,verb,"to be noisy, to set up a racket."
gánuy,v,verb,"to drag behind, to draw."
ganghá’an,n,noun,"gate, entrance, door."
gápas,v,verb,"to cut down, to fell."
gápus,v,verb,"to bind, to tie together, to tie the hands together."
gárab,v,verb,"to cut rice, to gather rice grains, grass or any dicot plant with a sharp instrument."
gárab,n,noun,"reaper, small sharp blade in the palm used to cut rice grains from the stalk."
gará’,v,verb,"to allure, to entice, to persuade, to prevail upon."
garáhi,n,noun,garage.
garantíya,n,noun,guarantee.
garúk,adj,adjective,"corrupt, depraved."
garúk,v,verb,to corrupt.
garút,adj,adjective,"tough, rowdy."
gástos,n,noun,"expense, disbursement."
gástos,v,verb,"to spend, to expend, to disburse."
gástos,adj,adjective,"extravagant, spendthrift."
gatá’,n,noun,"juice, coconut milk."
gátas,n,noun,"milk, sap."
gatúmbal,n,noun,pepper.
gátung,v,verb,to burn as firewood.
gatús,num,numeral,hundred.
ga’úd,n,noun,"paddle, oar."
ga’úd,v,verb,"to row, to paddle, to propel by means of an oar."
gáwa,v,verb,to look out the window.
gáwad,v,verb,"to get at a price, to recover, to redeem a pawned item."
gáwgaw,n,noun,starch.
gayún,adj,adjective,"gorgeous, dressy."
géra,n,noun,"war, battle."
géra,v,verb,to declare or fight a war.
gíkan,v,verb,"to come from, to originate, to be derived from."
gíd,pt,particle,"very, extremely, most, intensifier."
gihápun,adv,adverb,always.
gíhu’,v,verb,"to move, to stir, to budge."
gilayún,adv,adverb,"soon, immediately, later."
gín-,va,verbal affix,general completed -un affix.
giná’,va,verbal affix,general durative -un affix.
giná…-an,va,verbal affix,general durative -an affix.
gín-…-an,va,verbal affix,general completed -an affix.
ginamús,n,noun,native fish sauce made out of marinated fish.
ginháwa,n,noun,"breath, respiration."
ginháwa,v,verb,"to breathe, to take in air."
ginikánan,n,noun,parent.
gín’ut,adj,adjective,"of climate, warm, hot."
ginú’u,n,noun,"sir, mister."
ginú’u,n,noun,god.
gisá,v,verb,"to fry with fat, to saute."
gisántes,n,noun,pea.
gísi’,v,verb,"to tear, to slit with a sharp instrument, to split, to break asunder."
gíray,v,verb,to tear or cut in strips.
gitára,n,noun,guitar.
gitára,v,verb,to play a guitar.
governadór,n,noun,governor.
grábe,adj,adjective,"grave, serious."
grádo,n,noun,grade.
grádwar,v,verb,to graduate.
gramátika,n,noun,grammar.
grása,n,noun,grease.
grásya,n,noun,"grace, blessing."
grátis,n,noun,"gratis, free."
grípo,n,noun,faucet.
gruméte,n,noun,crew.
grúpu,n,noun,group.
gubá’,v,verb,"to demolish, to destroy, to undo."
gubán,n,noun,"group, brigade, caravan."
gúbat,n,noun,war.
gúbat,v,verb,"to wage a war, to declare war."
gúgma,n,noun,"love, adoration, affection."
gúhab,v,verb,to break in or through.
gúlang,n,noun,"age, maturity."
gúlang,v,verb,"to be old, to become mature, to ripen."
naggúlang,na,noun formative,ang mangá prútas.
gúlgul,v,verb,"to saw off, to cut off."
gúlub,v,verb,"to cut, to trim, to crop closely."
gulút,v,verb,to cut with a knife or scissors.
gúma,n,noun,"rubber, tire."
gúmuk,v,verb,to squeeze or compress so as to crush.
gumulúwa’,n,noun,"cast, mold."
gúmun,v,verb,"to muddle, to disorganize, to entangle, especially string or yarn, or thread."
gúnting,n,noun,"scissors, haircut."
gúnting,v,verb,to cut with a scissors.
gúra,n,noun,"cap, hat."
guráb,v,verb,"to grasp and to pull out grass, to weed."
guráyguráy,adj,adjective,"lined, striped."
gurípat,v,verb,"to twist the ears, to box the ears."
gústo,n,noun,"wants, desire, likes."
gústo,v,verb,"to care for, to want, to desire, to like."
gúsuk,n,noun,rib.
gúlpi,v,verb,"to shock, to jolt."
gúlu’,v,verb,"to thrust, to put a stick or finger through a hole, to insert something through a crack."
gútrab,v,verb,to chop or cut off with a knife or a pair of scissors.
gutúk,adj,adjective,"of clothes, tight."
gutúk,v,verb,to be tight.
gútum,n,noun,"hunger, craving."
gútum,v,verb,"to crave for, to hunger for."
gúyud,v,verb,"to tug along, to drag along, to pull, to trail along the ground."
gwá’,adv,adverb,outside.
gwá’,v,verb,"to go or come outside, to appear, to make one’s appearance on stage."
gwápo,adj,adjective,"handsome, beautiful, pretty."
háblug,v,verb,"to swing, to dangle, to rock to and fro."
hábnus,v,verb,"to snatch, to pull with force, to draw away suddenly."
hábuk,v,verb,"to inflate, to blow up, to swell."
hábug,v,verb,"to swing, to rock back and forth."
hábul,n,noun,thick blanket.
habúl,adj,adjective,"of edged or pointed tools, dull, blunt."
habúl,v,verb,to weave.
habón,n,noun,washing soap.
habúy,v,verb,"to throw out, to cast, to shoot, to toss, to pitch."
hábyug,v,verb,"to swing, hurl, to rock, especially to a far distance."
hakáb,adj,adjective,"ravenous, greedy."
háklu’,v,verb,"to breathe in, to draw in, to inhale."
hákruy,v,verb,"to complain, to moan, to sigh."
hakú’hakú’,adv,adverb,"hastily, hurriedly."
hákup,n,noun,"handful, fistful."
hákup,v,verb,"to take one handful, to scoop out using the hands."
hakús,n,noun,"embrace, hug."
hakús,v,verb,"to hug, to embrace, to clasp in one’s arms."
hákut,v,verb,"to carry to another place, to bring in successive loads, to transport."
hákwat,v,verb,"to lift, to carry light load."
hádluk,n,noun,"fear, apprehension."
hádluk,adj,adjective,"fearful, diabolic, dreadful."
hádluk,v,verb,"to be afraid, to fear, to be apprehensive."
hágad,v,verb,"to persuade, to induce, to invite, to ask to come."
hágbas,v,verb,"to cut, to mow down grass, to cut down grass or weeds with a sickle or a reaper."
haǵdan,n,noun,"stairs, ladder."
hágis,v,verb,"to trim, to cut off thorns."
hágmak,v,verb,to fall headlong.
hagúp,adj,adjective,"domesticated, meek, tame, docile."
hagúp,v,verb,"to be tame, to domesticate, to break in."
háguphágup,v,verb,"to caress, to pet, to rub down."
halá,pt,particle,"watch out, see there, whoops."
hálab,v,verb,"to feed like animals on grass, to pasture, to graze."
halákhak,n,noun,"laughter, boisterous laugh."
halákhak,v,verb,to laugh loudly.
