word,pos_symbol,pos_word,meaning
aminhan,n,noun,"north
synonym: norte"
amlig,n,noun,"care, caution"
amo,n,noun,(international standards) iso 639-3 language code for amo.
amorokpok,n,noun,"meteorite, shooting star"
amoy,n,noun,small monkey
ampis,n,noun,the front part of a bahag
ampo,n,noun,a javan snack food consisting of thin sticks of baked earth.
amumuklid,n,noun,toadstool
amyon,n,noun,"fragrance, scent, smell"
anak,n,noun,"marks the topic of the clause, sentence, or conversation.
1905, john bachelor, an ainu-english-japanese dictionary (including a grammar of the ainu language):meko anak ne chikap ehopiye, ""the cat sprang upon the bird."""
anak nga babae,n,noun,daughter
anak-anak,n,noun,an adoptee; an adopted son or daughter
anay,n,noun,bandicoot
andamio,n,noun,"scaffold
synonym: estada"
anekdota,n,noun,joke
anhel,n,noun,"yearning, desire
synonyms: deler, desig"
anila,n,noun,beehive
aninipot,n,noun,firefly
ankla,n,noun,anchor
anting-anting,n,noun,(philippines) a filipino amulet or talisman.
antipara,n,noun,"eyeglasses, glasses, spectacles
synonyms: antiohos, tagosilang"
anghel,n,noun,angel
anghit,n,noun,smell or odor of a goat
angkod,n,noun,incisor; front teeth
angso,n,noun,odor or stench of urine
apan,n,noun,"(fandom slang) a member of an amateur press association.
1990 august, guy lillian, “'tis the season”, in mimosa‎[1], number 8, page 4:the greatest apan of all time lives on a quiet old street rising above hagerstown, maryland.
1998 october 3, brown, rich [dr gafia], “fan terms (1)”, in rec.arts.sf.fandom‎[2] (usenet), retrieved 13 june 2018, message-id <19981003020622.14181.00000964@ng52.aol.com>:most of the participants in the mundane apas are hobby printers—-and the disdain with which our fandom once viewed xeroxing of fanzines is but a pale reflection of the way mundane apans have looked upon the mimeo and the ditto as a means of publishing ""papers"" (as they call their amateur publications).
2006 may, arnie katz, “the thin veneer”, in confuson‎[3], volume 1, number 4:i immediately began a cutback. i remained an enthusiastic apan, but by the time i gafiated around 1976, i was in only one, fapa."
aparador,n,noun,cupboard
apdo,n,noun,gall; bile
apendisitis,n,noun,appendicitis
apian,n,noun,"relating to bees.
1904, harper's new monthly magazine, volume 108, page 559:in fact, apian, formican, vespal, and termital government is not a monarchy, but a pure democracy. the queens of ants, bees, wasps, and termites wear the crown of maternity — no other."
apitong,n,noun,the medium hardwood tree dipterocarpus grandiflorus.
apo,n,noun,(international standards) iso 639-3 language code for ambul.
apo nga babae,n,noun,granddaughter
apo nga lalaki,n,noun,grandson
apog,n,noun,"(chemistry) lime
synonym: puti"
apok,n,noun,ergative indefinite of apo
ara,n,noun,(international standards) iso 639-2 & iso 639-3 language code for arabic.
arina,n,noun,flour
aritmetika,n,noun,arithmetic
aritos,n,noun,earring
arnibal,n,noun,syrup
aro,n,noun,(international standards) iso 639-3 language code for araona.
aroro,n,noun,arrowroot
aros,n,noun,plural of aro
arpa,n,noun,harp (musical instrument)
arte,n,noun,indefinite nominative/accusative plural of art
asawa sang hari,n,noun,queen
asero,n,noun,steel
asibar,n,noun,aloe vera
asilo,n,noun,"asylum, protection, shelter, refuge"
asin,n,noun,salt
asinan,n,noun,third-person plural present indicative of asinar
aslang,n,noun,chin
aslum,n,noun,sourness
aso,n,noun,(international standards) iso 639-3 language code for dano.
asog,n,noun,"(historical) in pre-colonial bicol;  an effeminate man, who functions as a village priestess or medium"
asoy,n,noun,useful
aspalto,n,noun,asphalt
asugi,n,noun,mercury
asugi nga buhi,n,noun,quicksilver
asukar,n,noun,sugar
asunto,n,noun,"home, residence; unit, housing unit, dwelling unit; dwelling, domicile, habitation (any place for living, especially one constructed for that purpose)
synonym: asumus
near-synonym: koti"
asupre,n,noun,sulfur
aswang,n,noun,a shapeshifting evil creature in philippine mythology
atake,n,noun,"attack
synonyms: salakay, sakyada, surong"
atatalo,n,noun,caterpillar
atay,n,noun,(anatomy) liver
atipalo,n,noun,earwig
atis,n,noun,sugar apple (annona squamosa)
atog,n,noun,(anatomy) glans penis
atomo,n,noun,(physics) atom
atop,n,noun,"on the top of.
he sat atop the mountain, waiting for the end of the world.
1960 november, david morgan, “""piggyback""—u.s. success story”, in trains illustrated, page 684:for example, when trailers containing new automobiles were first piggybacked two areas of potential damage became evident: (1) diesel locomotive exhaust left a film of oil on the new autos; and (2) auto windshields could be scarred or cracked by the metal-tipped ""tell-tales"" which warn men atop trains of oncoming bridges or tunnels.
1966, the minnesota review, volume 6, page 242:a virtue is made out of a necessity, with the child feeling far more atop and master of his oddness, his behavior now deliberate or even clever.
2006, dewey lambdin, the gun ketch, page 48:""and other things,"" she echoed, nodding slowly and resting her body a little more atop him again.
2014, paul salopek, blessed. cursed. claimed., national geographic (december 2014)[1]
“monotheism was born here,” goren tells me atop a cliff overlooking the sheet of iron-colored water.
2025 april 24, anna silman, “now comes the ‘womanosphere’: the anti-feminist media telling women to be thin, fertile and republican”, in the guardian‎[2], →issn:the leading voices of the womanosphere are using a similar strategy. as brittany hugoboom put it in an op–ed for the rightwing outlet quillette: “conservatives will never win if they imagine themselves as combatants atop defensive battlements, hurling abuse on the mass media. we need to involve ourselves in the creation of pop culture.”"
atsara,n,noun,alternative spelling of atchara (“filipino pickle”).
awa,n,noun,(international standards) iso 639-2 & iso 639-3 language code for awadhi.
awtopsiya,n,noun,autopsy
ayagan,n,noun,sieve
ayam-ayam,n,noun,ant
ayi,n,noun,(international standards) iso 639-3 language code for leyigha.
ayo,n,noun,"(slang) a greeting.
synonyms: hey, hi, yo
2004, michael daniel baptiste, cracked dreams, page 73:""ayo, red. it's the homie spits on the jack for you, blood."" ""ayo, homeboy,"" said red as he excitedly picked up the telephone receiver. ""what's up, fool?""
2007, reginald l. hall, in love with a thug, page 38:“ayo, wassup, girl,” he said to keisha as he continued to walk toward the back area where i stood.  […]  “ayo, wassup, playa?
2007, tony j. ward, jr., i've got to make it to heaven for going through hell: part 1, page 39:ayo toine, you think they'd put me down?
2007, nikki turner, christmas in the hood, page 289:""ayo, fam, you a'ight down there?"" victorious's cell mate asked.
2008, treasure hernandez, resurrection, page 106:""ayo, ma, where you going?"" a dude asked her as she walked by him.
2008, ashley jaquavis, the trophy wife, page 103:""ayo, kalil!"" a man's voice said from amidst the crowd. kalil looked up and saw his lil' man, peanut, distributing packets of heroin and taking money from the fiends.
2010, r green damon, somethin' to think about, page 197:""ayo, cee, listen to this shit here,"" said matt, passing him his cell."
aypon,n,noun,protege
ayuda,n,noun,"help, aid
synonym: aida"
babae,n,noun,"dame, maid, mistress, girl"
babana,n,noun,essive singular of baba
babaye,n,noun,woman or girl; female
babayi,n,noun,woman
babaylan,n,noun,a philippine shaman.
babha,n,noun,"wound, gash"
baboy,n,noun,pig
bacolodnon,n,noun,resident or inhabitant of bacolod
badlu,n,noun,phlegm
bag-ohan,n,noun,"(daet, partido, sorsogon) alternative form of bagohan (“novice”)"
baga,n,noun,(anatomy) lung
bagani,n,noun,"(historical) the class of warrior-leaders of various lumad ethnic groups of the island of mindanao, philippines."
baganihan,n,noun,hero
bagat-bagat,n,noun,centipede
bagatnan,n,noun,"south
synonym: habagatnan"
bagis,n,noun,plural of bagi
bagol,n,noun,numb; insensible
bagon,n,noun,(rail transport) railroad car (us); railway carriage (uk)
bagoong,n,noun,a philippine condiment made from fermented fish or shrimps.
bagrong,n,noun,a roaring sound
bagsat,n,noun,bedbug
bagting,n,noun,sound of a bell; chime
bagtis,n,noun,mudfish
bagyo,n,noun,"typhoon, tropical cyclone, storm"
baha,n,noun,"(dated) value, price, cost
bunlar nəyin bahasına nail oldu? ― at what cost was this achieved?
nəyin bahasına olursa olsun ― no matter what it takes"
bahaw,n,noun,"cold (for food once served hot)
synonym: malipot"
bahawbahaw,n,noun,ant
bahoy,n,noun,"witch, sorceress"
bairan,n,noun,a whetstone
baka,n,noun,"(voodoo) an evil spirit in haitian belief, often in the form of an animal.
1953, maya daren, the divine horsemen, mcpherson & company, published 2004, page 113:under his sign the malevolent bocor may take the shape of an animal, and men may be transformed into terrible bakas.
1969, milo rigaud, secrets of voodoo, page 83:a person has only to serve the baka incorrectly to have it turn against its owner and do him irremediable harm by reason of the very duality of its composition.
2001, jennie marcelle smith, when the hands are many, page 77:because a baka can destroy a family's (or even a whole neighborhood's) well-being, there is great interest in catching and destroying them."
bakalaw,n,noun,codfish
bakolod,n,noun,hill; hillock; mound; slope
bakud,n,noun,"strength
synonyms: baskug, bukud, kusug, pag-un"
bakyas,n,noun,"(of soil) rocky, stony, barren"
bal-ag,n,noun,a metal file
balaba,n,noun,rattan
balabag,n,noun,impediment
balabaw,n,noun,"mouse; rat
synonyms: ambaw, ilaga"
balagon,n,noun,vine
balahibo,n,noun,body hair
balahibo sang hayop,n,noun,"fur, sable"
balaklon,n,noun,"commodities, goods, wares"
balaligya,n,noun,"commodities, goods, merchandise"
balanak,n,noun,(a kind of fish) mullet
balani,n,noun,plural of balanus
balangaw,n,noun,"rainbow
synonyms: hablondawani, dawani"
balangitaw,n,noun,"(animal) alligator, crocodile"
balaod,n,noun,law (body of rules established in a community by its authorities)
balas,n,noun,"(archaic, now chiefly attributive) a type of rose-coloured spinel once thought to be a form of ruby."
balataan,n,noun,"(anatomy) uterus, womb"
balatas,n,noun,plural of balata
balatian,n,noun,feeling; sensitivity
balatong,n,noun,"(naga) yardlong bean
synonyms: hantak, sitaw"
balaw,n,noun,shrimp (small)
balay,n,noun,"(archaic except sorsogon) house; home
synonym: harong"
balayan sang sinulatan ukon dinalan,n,noun,syntax
balde,n,noun,"bucket, pail"
balhas,n,noun,sweat
balidha,n,noun,law; legislation
baligya,n,noun,"goods, merchandise"
balihawog,n,noun,"bolt, latch"
balikawang,n,noun,(anatomy) haunch
baliko,n,noun,bent
balingon,n,noun,anchovy
balisbisan,n,noun,eaves
balising,n,noun,to relocate; to move something from one place to another
baliskag,n,noun,vertebra; spine
balita,n,noun,news
balitadhan,n,noun,honeysuckle
balo,n,noun,"ruining, spoiling, destruction"
balod,n,noun,"(sorsogon) wave; undulation
synonyms: alon, hukol"
balota,n,noun,third-person singular past historic of baloter
balsamo,n,noun,mexican logwood (haematoxylum brasiletto)
balunggay,n,noun,"a type of tree, the malunggay or horseradish tree, moringa oleifera"
baluyot,n,noun,sack; bag; pouch; wallet
bana,n,noun,"(intransitive, mpakwithi) to climb"
banaag,n,noun,beam of light
banag-banag,n,noun,"dawn, daybreak"
banas,n,noun,present of bani
banas sa higad sang suba,n,noun,"riverside
nagaistar ako banas sa higad sang suba.i live by the riverside."
banda,n,noun,"(uncountable) a style of mexican brass band music, emerged in the 19th century.
2007 january 13, seth kugel, “the sounds of mexico hit new york airwaves”, in the new york times‎[3], archived from the original on 25 january 2021:with very little fanfare, wzaa had become the first fm station in new york offering a format known as mexican regiona, which includes genres like ranchera, banda and norteña music."
bandeha,n,noun,"platter, plate"
bandehado,n,noun,platter
bandera,n,noun,flag
banhay,n,noun,a moderate slope or incline
banig,n,noun,"mat
synonym: hamak"
banka,n,noun,bank (financial institution)
banlas,n,noun,desert
bansag,n,noun,"nickname
synonyms: gaha, lulo"
banta,n,noun,to warn someone not to do something
bantay,n,noun,attendant
bantayan,n,noun,"guard-house, lookout station"
bantolinaw,n,noun,ebony
banwa,n,noun,"town
synonym: barangay"
banwahanon,n,noun,"related to towns, municipalities or their government; civic"
banyo,n,noun,bath (the act of bathing)
banga,n,noun,five
bangdan,n,noun,"cause, reason, motive"
bangis,n,noun,"violence; cruelty
synonyms: isog, kuri, ringis"
bangka,n,noun,a canoe; an outrigger canoe or dugout
bangkaw,n,noun,"spear; harpoon (for hunting, killing animals)"
bangkay,n,noun,"cadaver; corpse; remains
synonyms: hawak, lawas, gadan"
bangkil,n,noun,"(zoology) fang
synonym: tango"
bangko,n,noun,bank
banglid,n,noun,"elevation, hill"
bangon,n,noun,to get up
bao,n,noun,(international standards) iso 639-3 language code for waimaha.
bapor,n,noun,"any craft designed for transportation on water, such as a ship or boat"
baraha,n,noun,playing card
barahan,n,noun,yardstick
barandilya,n,noun,"rail, railing"
barangay,n,noun,"the smallest local government unit in the philippines, a subdivision of a city or municipality.
synonym: barrio
near-synonyms: (rural) village, (urban) neighborhood, quarter, (urban) city block
1987, marcelo m. orense, nelia r. marquez, philippine yearbook, page 77:because of this active involvement of the civilian and other auxiliary units (e.g. barangay tanod), the police are able to devote their time and resources to the control and prevention of serious crimes.
1991 october 28, “miscellaneous and final provisions”, in official gazette: republic of the philippines, volume 87, number 43, page 263:the government service insurance system (gsis) shall establish and administer an appropriate system under which the punong barangay, the members of the sangguniang barangay, the barangay secretary, the barangay treasurer, and the members of the brangay tanod shall enjoy insurance coverage as provided in this code and other pertinent laws .
2021, deogenes nambayan agellon, criminal law case digests:the victim is always addressed as the ""datu"" or rich man of their barangay and enjoyed an economic ascendancy over marcelino, a mere barangay tanod."
barbero,n,noun,"barber; hairdresser
synonyms: parabulog, paratusar, paragunting, paragupit"
barina,n,noun,"awl, drill"
bario,n,noun,barium
barnis,n,noun,lacquer; varnish
barong,n,noun,"a cutting weapon similar to a cleaver, with a thick back and thin razor-like edge, used by the moros of the philippines."
baroto,n,noun,"(philippines, nautical) a small dugout canoe boat from the philippines, which normally lacks outriggers and is usually used in calm waters."
barukan,n,noun,(anatomy) bladder
basi,n,noun,stale
basin,n,noun,"a wide bowl for washing, sometimes affixed to a wall.
c. 1590–1592 (date written), william shakespeare, “the taming of the shrew”, in mr. william shakespeares comedies, histories, & tragedies […] (first folio), london:  […]  isaac iaggard, and ed[ward] blount, published 1623, →oclc, [act ii, scene i]:first, as you know, my house within the cityis richly furnished with plate and gold,basins and ewers to lave her dainty hands;
1611, the holy bible, […] (king james version), london:  […]  robert barker, […], →oclc, john 13:5:after that he poureth water into a bason, and began to wash the disciples’ feet, and to wipe them with the towel wherewith he was girded.
1766, t[obias] smollett, “letter v”, in travels through france and italy. […], volume (please specify |volume=i or ii), london:  […]  r[oberts] baldwin, […], →oclc:what then, you will say, must a man sit with his chops and fingers up to the ears and knuckles in grease? no; let those who cannot eat without defiling themselves, step into another room, provided with basons and towels: but i think it would be better to institute schools, where youth may learn to eat their victuals, without daubing themselves, or giving offence to the eyes of one another.
1923, willa cather, one of ours‎[1], book one, chapter 1:everybody had washed before going to bed, apparently, and the bowls were ringed with a dark sediment which the hard, alkaline water had not dissolved. shutting the door on this disorder, he turned back to the kitchen, took mahailey’s tin basin, doused his face and head in cold water, and began to plaster down his wet hair.
synonym: sink"
baskug,n,noun,"loudness (of noise)
synonym: gansal"
baso,n,noun,"(slang) abbreviation of basically.
i mean yeah it's baso the same tbh"
basol,n,noun,"blame; reproach
synonym: sudya"
baston,n,noun,(heraldry) obsolete form of baton.
baston ni san hose,n,noun,hollyhock
basura,n,noun,"garbage; waste; rubbish; trash
synonym: ramog"
bata,n,noun,"a ceremonial double-headed drum played in triplet in the religion of santería, especially in cuba and puerto rico, originally from the yoruba of nigeria.
1990 october 28, paul simon, “the rhythm of the saints”, in the coast, warner bros.:two guitars, bata, bass drum and tambourine.
2019, marlon james, black leopard, red wolf, hamish hamilton, page 283:five drummers in front setting the dance—three beating barrel drums, a fourth beating a double-skin bata, and the fifth beating four small bata tied together."
batad,n,noun,sorghum
batakan,n,noun,measuring rod; ruler
batasan,n,noun,manners; etiquette
bati-bati,n,noun,"diminutive of batî; gossip, hearsay, rumor"
batidor,n,noun,whisk
batiis,n,noun,(anatomy) leg
batiya,n,noun,"wood-carved basin; washbowl
synonym: dulang"
bato,n,noun,stone
batobalani,n,noun,a lodestone
batobato,n,noun,the blue sea chub (kyphosus cinerascens)
batog,n,noun,(historical) a rod or cane used for corporal punishment in russia.
batok,n,noun,bark (loud utterance by a dog)
batongmaidlak,n,noun,diamond
batota,n,noun,singular future passive participle of bati
batungdaan,n,noun,"monument (literally, old stone)"
batuta,n,noun,baton (stick used by conductors)
bawod,n,noun,"(metro cebu, bohol, leyte) alternative form of balod (“wave”)"
bawod sang mga tudlo,n,noun,"wave (literally, bent fingers)"
bay-ad,n,noun,(especially of a corpse) supine; lying on its back; reclined
bayabas,n,noun,guava (tree and fruit)
bayad,n,noun,to pay
bayaw,n,noun,"brother-in-law
synonym: kunyado"
baybay,n,noun,"sand, finely ground rock
synonym: basod"
baybayon,n,noun,"beach; coast; shore
synonym: tampi"
bayhon,n,noun,"form, figure, shape
synonym: porma"
bayo,n,noun,(childish) a horse
bayo-bayo,n,noun,pulse
bayoon,n,noun,"fabric, textile"
beberon,n,noun,third-person plural preterite indicative of beber
beka,n,noun,"an ancient biblical unit of weight, half a shekel"
belada sa eskwelahan,n,noun,commencement
belasyon,n,noun,"vigil, wake"
bendisyon,n,noun,"benediction, blessing"
bendita,n,noun,holy water
bentana,n,noun,"window
synonym: dungawan"
berde,n,noun,"a stringed instrument (chordophone) of bosnian origin, a large guitar-shaped instrument that is played upright, using a plectrum."
berso,n,noun,verse (a poetic form or composition)
bibi,n,noun,(india) a grandmother.
bibig,n,noun,(anatomy) lip
bibingka,n,noun,"a rice cake made using rice flour, sugar and coconut milk and wrapped in banana leaves.
2025 january 25, michael klein, “long-awaited filipino destination finally has an opening date”, in the philadelphia inquirer, volume 195, number 239, philadelphia, pa., →issn, →oclc, page b9, columns 1 and 4:nearly two years after starting work on their century-old building on girard avenue  […]  the lechon sisig bowls, ensaymada, and bibingka are expected to roll out of the kitchen starting feb. 8.  […]  besides house-made pastries such as calamansi doughnuts, ensaymada, bibingka, and ube handpies, breakfast options will include the rich tita with pork longganisa (a sausage similar to chorizo), egg, and cooper sharp cheese;  […]"
bidyiw,n,noun,"harpoon, spear"
bigki,n,noun,edge; rim; bank (of a river)
bigote,n,noun,moustache (hair on upper lip)
bihag,n,noun,captive (one who has been captured)
bilad,n,noun,"(of a book) display, unfold, open"
bilanggoan,n,noun,"prison
synonym: prisohan"
bilas,n,noun,co-sibling-in-law
bilat,n,noun,"(informal) a bilateral meeting.
2004, harvey j. langholtz, chris e. stout, the psychology of diplomacy, page 12:the bilats will often be no more than a few minutes, long enough to say hello and snap some photos […]
2009 july 8, peter baker, “family night for obamas miffs some in moscow”, in new york times‎[1]:the club is “a place to see and be seen,” as its web site says — that is, unless you are a visiting president who after a day and a half of blinis, beluga and bilats (the diplo term for “bilateral meetings”) just wants to hang out with the clan.
2024 september 24, jennifer peltz, “your short glossary to un general assembly meeting lingo”, in pbs newshour‎[2], pbs, retrieved 25 september 2024:bilateral (or “bilat,” for short): private meetings between leaders of one country and another. some argue the real value of unga lies in these tête-à-têtes and other personal, off-camera encounters among decision-makers."
bilin,n,noun,(biochemistry) any of various biological pigments formed in many organisms as a metabolic product of certain porphyrins.
biling,n,noun,present participle and gerund of bile
bilog-bilog,n,noun,diminutive of bilóg
bilogon,n,noun,a cane or cudgel
bilugon,n,noun,alternative spelling of bilogón
binabaye,n,noun,a rooster with hen feathering
binangon,n,noun,to rise
binhi,n,noun,seed
binilanggo,n,noun,"prisoner; inmate; convict
synonyms: piniriso, priso"
bino,n,noun,(physics) the superpartner of the gauge boson corresponding to weak hypercharge. the w and z bosons are electroweakinos: winos and binos.
binudngan,n,noun,"a handspun cloth, fabric, or textile"
binuhatan,n,noun,"work, deed"
bioleta,n,noun,violet (color)
bisan diin,n,noun,"everywhere, somewhere, wherever"
bisan sin-o,n,noun,"anybody, whoever"
bisikleta,n,noun,bicycle
bisita,n,noun,visit
biskwit,n,noun,alternative form of biskuwit
bisyo,n,noun,"bad, wicked, naughty, disobedient"
bitas,n,noun,to rip; to tear apart
bitik,n,noun,flea
bitin,n,noun,"a snake; a legless reptile of the sub-order serpentes with a long, thin body and a fork-shaped tongue"
bitok,n,noun,"any of the parasitic hookworms, roundworms, tapeworms and whipworms in humans and animals"
bitoon,n,noun,misspelling of bituon
biyernes,n,noun,friday
bobo,n,noun,"a materialistic person who affects an anti-materialistic persona.
2000, david brooks, bobos in paradise […] , simon & schuster, →isbn, page 207:the small things—an olive grove or a small chapel—take on greater meaning to a bobo on vacation.
2011 april 12, alex lobrano, “bobo heaven in paris”, in t magazine‎[1], retrieved 26 june 2019:peruse the paris papers these days and you'll notice an obsession with bobos: no, they're not a team of cheerleaders or a troupe of clowns, but rich, artsy types known as  bourgeois bohemians,  who are now pretty much the tip of parisian tastemakers. so when friends who were recently staying in saint germain des pres asked me where to go to people watch, i told them to head for the ninth arrondissement  citadel of bobo cool."
bodega,n,noun,"a storehouse for maturing wine, a winery."
bohawi,n,noun,"cyclone, whirlwind"
bohok,n,noun,hair
bokabularyo,n,noun,vocabulary
bokbok,n,noun,a type of boring insect
boko-boko,n,noun,ankle
bokol,n,noun,plural of bakál
bola,n,noun,a throwing weapon made of weights on the ends of a cord.
bolkan,n,noun,volcano
botones,n,noun,plural of botón
budhi,n,noun,to betray
budiong,n,noun,trumpet; horn
budyong,n,noun,a marine gastropod of the family strombidae which lives in its own spiral shell
bug-at,n,noun,"heavy
antonym: gaan"
bugas,n,noun,"milled rice, white rice"
bugay,n,noun,to give
bugkos,n,noun,"bundle, parcel"
bugsay,n,noun,"oar, paddle"
buhaha,n,noun,"heedless, lavish, prodigal, wasteful"
buhat,n,noun,"raise; lift; act of picking up something heavy
synonyms: alsa, tuon"
buhin,n,noun,subtraction
buhis,n,noun,alternative form of buwis
buho,n,noun,"crevice, hole, opening, perforation, pit, vent"
buho-buho,n,noun,"diminutive of búhò: a small hole, perforation, or pore"
buhok,n,noun,hair (on head)
bukad,n,noun,to expand
bukal,n,noun,"spring (body of water)
synonym: burabod"
bukana,n,noun,mouth (of a river)
bukaw,n,noun,"the philippine hawk-owl; a species complex of owls, in the family strigidae, endemic to the philippines"
bukid,n,noun,mountain
bukidnon,n,noun,rural
bulador,n,noun,kite
bulak,n,noun,an indian nose ring usually worn by married women.
bulak-bulak,n,noun,diminutive of búlak
bulakbol,n,noun,"truancy
synonyms: lakuwatsa, luok"
bulalakaw,n,noun,"(astronomy) meteorite, shooting star"
bulan,n,noun,moon
bulang,n,noun,"cockfight
synonyms: topada, sabong"
bulangan,n,noun,cockpit (enclosure for cockfights)
bulawan,n,noun,"gold (element)
synonym: oro"
bulawanon,n,noun,"made of, or relating to, gold"
bulbul,n,noun,"any of several passerine songbirds, of the family pycnonotidae (currently, 27 genera recognized), native to africa and eurasia."
buli,n,noun,(botany) fluttering elm (ulmus laevis)
bulig,n,noun,a bunch or stem of bananas
buling,n,noun,"dirt, soot, stain"
bulinga,n,noun,the ovary; the lower part of a pistil or carpel that bears ovules and ripens into fruit
bulto,n,noun,bale
buluadan,n,noun,where animals are bred
buluhatan,n,noun,workshop
buluhaton,n,noun,errand; task
bulukutan,n,noun,"enclosure, pen"
bululngan,n,noun,"clinic, hospital, medical center"
bululngon,n,noun,sick person
bulunakan,n,noun,"laundry, laundry room, wash"
bulung,n,noun,"drug, medicine"
bulungan,n,noun,"spindle, spinning wheel"
bulus,n,noun,the beginning of a flood in a flooded river
bulutangan,n,noun,"holder, rack"
buluthoan,n,noun,"place of reunion, meetinghouse"
bumulutho,n,noun,"schoolboy, schoolgirl, student"
bun-ag,n,noun,birth
bunang,n,noun,"thread, yarn"
bunit,n,noun,"(fishing): angle, hook"
buntug,n,noun,stye
bunyag,n,noun,"baptism
synonym: bawtismo"
bungalon,n,noun,the indian mangrove (avicennia officinalis)
bungansiso,n,noun,whale
bunghay,n,noun,a party or group of people
bungil,n,noun,harelip
bungot,n,noun,"facial hair, especially the moustache"
bungul,n,noun,stupid
burangos,n,noun,beard
burus,n,noun,toothbrush
busal,n,noun,(maasina) thigh
busay,n,noun,waterfall
busilak,n,noun,"limestone, marble"
buslot,n,noun,a hole; an opening
busol,n,noun,"push
synonyms: tulod, tuldang, ugsod"
buta,n,noun,alternative form of boteh.
butakal,n,noun,"a male pig; a boar kept for breeding purposes
antonym: dulag"
butang,n,noun,"that which is considered to exist as a separate entity, object, quality or concept"
butang-butang,n,noun,"calumny, libel, or slander"
buti,n,noun,"barrel, cask"
butig,n,noun,wart
butigon,n,noun,"misleading, sly"
butiti,n,noun,pufferfish
butkon,n,noun,"(anatomy) arm
synonym: braso"
buto,n,noun,"(anatomy) penis
synonyms: pikoy, pisot"
butwas,n,noun,raise something to the surface
buyog,n,noun,a bumblebee
buyug,n,noun,wasp
daay,n,noun,a lump of earth
dabudabu,n,noun,shower
dado,n,noun,(architecture) the section of a pedestal above the base.
dag-on,n,noun,year
daga,n,noun,dagger
dagami,n,noun,straw
dagangbulan,n,noun,march
dagas,n,noun,"lunge
synonym: dagsang"
dagat,n,noun,sea
dagaya,n,noun,abundance
dagotdot,n,noun,debris or refuse on a beach
dagta,n,noun,alternative form of digta (“stain”)
dagum,n,noun,sewing needle
daguob,n,noun,thunder
dagutdut,n,noun,alternative spelling of dagótdot
dagway,n,noun,"face
synonym: nawong"
dahog,n,noun,"shoot, tendril"
dahon,n,noun,leaf
dahon-dahon,n,noun,"mantis, praying mantis"
dakbanwa,n,noun,"city
synonym: siyudad"
dakhari,n,noun,"emperor
synonym: emperador
coordinate term: dakhara"
dakpulu,n,noun,"continent
synonym: kontinente"
daku,n,noun,(anatomy) back
dal-ok,n,noun,"blister, pustule"
dalaga,n,noun,(philippines) a young woman who has passed puberty but is not yet married; an eligible young woman.
dalagita,n,noun,young lady
dalakpon,n,noun,"malefactor, outlaw"
dalamgohanon,n,noun,"dream, reverie"
dalan,n,noun,road; path
dalanawan,n,noun,swamp
dalasaon,n,noun,"assail, crash"
dalaw,n,noun,"visit, visitation
synonyms: pagbisita, rukat, pagsungko, sunglog"
dalayap,n,noun,key lime
dalimuos,n,noun,(of wind)gust
dalo,n,noun,"greedy, selfish
synonyms: hakog, hangol"
dalok,n,noun,"greedy, gluttonous"
dalunggan,n,noun,(anatomy) ear
damang,n,noun,"spider
synonyms: kaka, tambayawan"
damgo,n,noun,a dream; imaginary events seen in the mind while sleeping
damol,n,noun,"(metrology) symbol for decamole, an si unit of amount of substance equal to 101 moles."
damot,n,noun,(anatomy) hand; arm
danaw,n,noun,lake
danlug,n,noun,slipperiness or greasiness
dangaw,n,noun,"a handspan (the distance measured by a human hand, from the tip of the thumb to the tip of the little finger)"
dangog,n,noun,"hearing, listening (sensation)
synonym: himati"
dapa-dapa,n,noun,sole
dapat,n,noun,"necessary
synonym: kaipohan"
dapaw,n,noun,the itchiness or skin irritation resulting from playing or walking in grass
dapay,n,noun,"hawk, bird of prey"
dapig,n,noun,"companion, partner"
daroos,n,noun,a severe cough
datilis,n,noun,the calabur tree (muntingia calabura)
dawdawan,n,noun,"machine, mill"
daya,n,noun,(anatomy) blood
dayan,n,noun,"a rabbinic judge
1996, macy nulman, the encyclopedia of jewish prayer, page 375:a medieval hymn composed by the dayyan (""judge"") daniel b. yehudah of fourteenth-century rome, recited in the daily morning preliminary service, and by some, at the close of the arvit and musaf services on shabbat and festivals.
2024, david golinkin, “does jewish law require yeshivah students to be drafted at age 18?”, in responsa in a moment, volume 4, page 66:there is a famous story about rabbi yisrael salanter who ate on the bimah in vilna at the end of the yom kippur morning service in 1848 during a cholera epidemic, together with two other dayyanim, to persuade the congregation to eat during the epidemic."
dayok,n,noun,a fermented filipino condiment made from fish entrails (usually from yellowfin tuna) and salt.
debosyon,n,noun,devotion or piety
dedal,n,noun,(us) alternative spelling of daedal.
delargo,n,noun,"pants, trousers"
depekto,n,noun,"defect, flaw"
dibuho,n,noun,"design, draft"
digamohan,n,noun,"fireplace, hearth, kitchen"
dinalan,n,noun,"sentence, word. verse"
dinamita,n,noun,dynamite (class of explosives)
dinuagan,n,noun,"painting, picture"
dioktok,n,noun,seashells
dipaha,n,noun,made of straw
diperensya,n,noun,difference
diruskas,n,noun,screw
disgrasya,n,noun,"accident, mishap"
diskurso,n,noun,speech
diskusyon,n,noun,"debate, discussion"
distansya,n,noun,"distance, remoteness"
distrito,n,noun,a congressional district
ditil,n,noun,clitoris
